bytes,time,node
333,48.0,node 4
5772,48.0,all nodes
1397,48.25,node 0
1414,48.25,node 1
1673,48.25,node 2
1017,48.25,node 3
333,48.25,node 4
5837,48.25,all nodes
1424,48.5,node 0
1414,48.5,node 1
1710,48.5,node 2
1017,48.5,node 3
333,48.5,node 4
5902,48.5,all nodes
1429,48.75,node 0
1414,48.75,node 1
1738,48.75,node 2
1017,48.75,node 3
347,48.75,node 4
5948,48.75,all nodes
1452,49.0,node 0
1414,49.0,node 1
1743,49.0,node 2
1017,49.0,node 3
370,49.0,node 4
5999,49.0,all nodes
1475,49.25,node 0
1414,49.25,node 1
1770,49.25,node 2
1017,49.25,node 3
384,49.25,node 4
6064,49.25,all nodes
1480,49.5,node 0
1428,49.5,node 1
1798,49.5,node 2
1017,49.5,node 3
407,49.5,node 4
6133,49.5,all nodes
1508,49.75,node 0
1433,49.75,node 1
1812,49.75,node 2
1022,49.75,node 3
412,49.75,node 4
6188,49.75,all nodes
1521,50.0,node 0
1451,50.0,node 1
1812,50.0,node 2
1022,50.0,node 3
430,50.0,node 4
6239,50.0,all nodes
1540,50.25,node 0
1456,50.25,node 1
1812,50.25,node 2
1022,50.25,node 3
453,50.25,node 4
6286,50.25,all nodes
1558,50.5,node 0
1456,50.5,node 1
1812,50.5,node 2
1022,50.5,node 3
467,50.5,node 4
6318,50.5,all nodes
1558,50.75,node 0
1470,50.75,node 1
1821,50.75,node 2
1022,50.75,node 3
472,50.75,node 4
6346,50.75,all nodes
1558,51.0,node 0
1498,51.0,node 1
1826,51.0,node 2
1022,51.0,node 3
481,51.0,node 4
6387,51.0,all nodes
1572,51.25,node 0
1498,51.25,node 1
1831,51.25,node 2
1022,51.25,node 3
486,51.25,node 4
6410,51.25,all nodes
1582,51.5,node 0
1521,51.5,node 1
1849,51.5,node 2
1022,51.5,node 3
490,51.5,node 4
6466,51.5,all nodes
1595,51.75,node 0
1544,51.75,node 1
1877,51.75,node 2
1022,51.75,node 3
500,51.75,node 4
6540,51.75,all nodes
1628,52.0,node 0
1572,52.0,node 1
1881,52.0,node 2
1036,52.0,node 3
500,52.0,node 4
6618,52.0,all nodes
1660,52.25,node 0
1599,52.25,node 1
1886,52.25,node 2
1036,52.25,node 3
504,52.25,node 4
6688,52.25,all nodes
1688,52.5,node 0
1609,52.5,node 1
1895,52.5,node 2
1064,52.5,node 3
527,52.5,node 4
6785,52.5,all nodes
1706,52.75,node 0
1627,52.75,node 1
1895,52.75,node 2
1082,52.75,node 3
527,52.75,node 4
6840,52.75,all nodes
1720,53.0,node 0
1650,53.0,node 1
1900,53.0,node 2
1087,53.0,node 3
550,53.0,node 4
6910,53.0,all nodes
1734,53.25,node 0
1664,53.25,node 1
1918,53.25,node 2
1091,53.25,node 3
574,53.25,node 4
6984,53.25,all nodes
1734,53.5,node 0
1678,53.5,node 1
1918,53.5,node 2
1091,53.5,node 3
601,53.5,node 4
7025,53.5,all nodes
1748,53.75,node 0
1706,53.75,node 1
1928,53.75,node 2
1105,53.75,node 3
624,53.75,node 4
7113,53.75,all nodes
1767,54.0,node 0
1734,54.0,node 1
1932,54.0,node 2
1133,54.0,node 3
643,54.0,node 4
7210,54.0,all nodes
1785,54.25,node 0
1738,54.25,node 1
1937,54.25,node 2
1152,54.25,node 3
643,54.25,node 4
7257,54.25,all nodes
1799,54.5,node 0
1747,54.5,node 1
1937,54.5,node 2
1152,54.5,node 3
643,54.5,node 4
7280,54.5,all nodes
1822,54.75,node 0
1775,54.75,node 1
1937,54.75,node 2
1175,54.75,node 3
643,54.75,node 4
7354,54.75,all nodes
1854,55.0,node 0
1780,55.0,node 1
1955,55.0,node 2
1179,55.0,node 3
648,55.0,node 4
7418,55.0,all nodes
1891,55.25,node 0
1794,55.25,node 1
1969,55.25,node 2
1202,55.25,node 3
648,55.25,node 4
7506,55.25,all nodes
1919,55.5,node 0
1821,55.5,node 1
1969,55.5,node 2
1202,55.5,node 3
648,55.5,node 4
7562,55.5,all nodes
1924,55.75,node 0
1826,55.75,node 1
1974,55.75,node 2
1207,55.75,node 3
648,55.75,node 4
7580,55.75,all nodes
1938,56.0,node 0
1849,56.0,node 1
1974,56.0,node 2
1207,56.0,node 3
648,56.0,node 4
7617,56.0,all nodes
1938,56.25,node 0
1872,56.25,node 1
1974,56.25,node 2
1221,56.25,node 3
648,56.25,node 4
7654,56.25,all nodes
1956,56.5,node 0
1914,56.5,node 1
1997,56.5,node 2
1226,56.5,node 3
648,56.5,node 4
7742,56.5,all nodes
1984,56.75,node 0
1955,56.75,node 1
2002,56.75,node 2
1226,56.75,node 3
648,56.75,node 4
7816,56.75,all nodes
2012,57.0,node 0
1960,57.0,node 1
2006,57.0,node 2
1226,57.0,node 3
648,57.0,node 4
7853,57.0,all nodes
2025,57.25,node 0
1969,57.25,node 1
2034,57.25,node 2
1226,57.25,node 3
648,57.25,node 4
7904,57.25,all nodes
2053,57.5,node 0
1969,57.5,node 1
2062,57.5,node 2
1239,57.5,node 3
648,57.5,node 4
7973,57.5,all nodes
2076,57.75,node 0
1988,57.75,node 1
2080,57.75,node 2
1258,57.75,node 3
648,57.75,node 4
8052,57.75,all nodes
2090,58.0,node 0
1992,58.0,node 1
2108,58.0,node 2
1267,58.0,node 3
648,58.0,node 4
8107,58.0,all nodes
2090,58.25,node 0
2016,58.25,node 1
2108,58.25,node 2
1286,58.25,node 3
648,58.25,node 4
8149,58.25,all nodes
2090,58.5,node 0
2039,58.5,node 1
2127,58.5,node 2
1318,58.5,node 3
652,58.5,node 4
8228,58.5,all nodes
2095,58.75,node 0
2053,58.75,node 1
2154,58.75,node 2
1346,58.75,node 3
652,58.75,node 4
8302,58.75,all nodes
2104,59.0,node 0
2071,59.0,node 1
2159,59.0,node 2
1364,59.0,node 3
652,59.0,node 4
8352,59.0,all nodes
2104,59.25,node 0
2094,59.25,node 1
2164,59.25,node 2
1397,59.25,node 3
652,59.25,node 4
8413,59.25,all nodes
2104,59.5,node 0
2117,59.5,node 1
2168,59.5,node 2
1415,59.5,node 3
652,59.5,node 4
8459,59.5,all nodes
2104,59.75,node 0
2127,59.75,node 1
2173,59.75,node 2
1434,59.75,node 3
652,59.75,node 4
8491,59.75,all nodes
2104,60.0,node 0
2140,60.0,node 1
