bytes,time,node
19257,25.25,all nodes
3015,25.25,node 1
19257,25.25,all nodes
1725,25.25,node 2
19257,25.25,all nodes
740,25.25,node 3
19257,25.25,all nodes
0,25.25,node 4
19257,25.25,all nodes
13844,25.5,node 0
19502,25.5,all nodes
3121,25.5,node 1
19502,25.5,all nodes
1743,25.5,node 2
19502,25.5,all nodes
786,25.5,node 3
19502,25.5,all nodes
5,25.5,node 4
19502,25.5,all nodes
13946,25.75,node 0
19747,25.75,all nodes
3204,25.75,node 1
19747,25.75,all nodes
1762,25.75,node 2
19747,25.75,all nodes
828,25.75,node 3
19747,25.75,all nodes
5,25.75,node 4
19747,25.75,all nodes
13965,26.0,node 0
19992,26.0,all nodes
3398,26.0,node 1
19992,26.0,all nodes
1762,26.0,node 2
19992,26.0,all nodes
851,26.0,node 3
19992,26.0,all nodes
14,26.0,node 4
19992,26.0,all nodes
14071,26.25,node 0
20237,26.25,all nodes
3454,26.25,node 1
20237,26.25,all nodes
1780,26.25,node 2
20237,26.25,all nodes
911,26.25,node 3
20237,26.25,all nodes
19,26.25,node 4
20237,26.25,all nodes
14145,26.5,node 0
20482,26.5,all nodes
3593,26.5,node 1
20482,26.5,all nodes
1799,26.5,node 2
20482,26.5,all nodes
920,26.5,node 3
20482,26.5,all nodes
23,26.5,node 4
20482,26.5,all nodes
14187,26.75,node 0
20727,26.75,all nodes
3722,26.75,node 1
20727,26.75,all nodes
1799,26.75,node 2
20727,26.75,all nodes
980,26.75,node 3
20727,26.75,all nodes
37,26.75,node 4
20727,26.75,all nodes
14288,27.0,node 0
20977,27.0,all nodes
3787,27.0,node 1
20977,27.0,all nodes
1817,27.0,node 2
20977,27.0,all nodes
1036,27.0,node 3
20977,27.0,all nodes
46,27.0,node 4
20977,27.0,all nodes
14307,27.25,node 0
21222,27.25,all nodes
3990,27.25,node 1
21222,27.25,all nodes
1817,27.25,node 2
21222,27.25,all nodes
1045,27.25,node 3
21222,27.25,all nodes
60,27.25,node 4
21222,27.25,all nodes
14422,27.5,node 0
21467,27.5,all nodes
4046,27.5,node 1
21467,27.5,all nodes
1836,27.5,node 2
21467,27.5,all nodes
1064,27.5,node 3
21467,27.5,all nodes
97,27.5,node 4
21467,27.5,all nodes
14478,27.75,node 0
21712,27.75,all nodes
4194,27.75,node 1
21712,27.75,all nodes
1836,27.75,node 2
21712,27.75,all nodes
1064,27.75,node 3
21712,27.75,all nodes
139,27.75,node 4
21712,27.75,all nodes
14547,28.0,node 0
21957,28.0,all nodes
4319,28.0,node 1
21957,28.0,all nodes
1854,28.0,node 2
21957,28.0,all nodes
1082,28.0,node 3
21957,28.0,all nodes
153,28.0,node 4
21957,28.0,all nodes
14635,28.25,node 0
22202,28.25,all nodes
4393,28.25,node 1
22202,28.25,all nodes
1873,28.25,node 2
22202,28.25,all nodes
1082,28.25,node 3
22202,28.25,all nodes
218,28.25,node 4
22202,28.25,all nodes
14672,28.5,node 0
22447,28.5,all nodes
4554,28.5,node 1
22447,28.5,all nodes
1873,28.5,node 2
22447,28.5,all nodes
1101,28.5,node 3
22447,28.5,all nodes
245,28.5,node 4
22447,28.5,all nodes
14760,28.75,node 0
22692,28.75,all nodes
4596,28.75,node 1
22692,28.75,all nodes
1891,28.75,node 2
22692,28.75,all nodes
1101,28.75,node 3
22692,28.75,all nodes
342,28.75,node 4
22692,28.75,all nodes
14802,29.0,node 0
22938,29.0,all nodes
4739,29.0,node 1
22938,29.0,all nodes
1891,29.0,node 2
22938,29.0,all nodes
1119,29.0,node 3
22938,29.0,all nodes
384,29.0,node 4
22938,29.0,all nodes
14862,29.25,node 0
23183,29.25,all nodes
4800,29.25,node 1
23183,29.25,all nodes
1891,29.25,node 2
23183,29.25,all nodes
1119,29.25,node 3
23183,29.25,all nodes
509,29.25,node 4
23183,29.25,all nodes
14926,29.5,node 0
23428,29.5,all nodes
4892,29.5,node 1
23428,29.5,all nodes
1910,29.5,node 2
23428,29.5,all nodes
1138,29.5,node 3
23428,29.5,all nodes
560,29.5,node 4
23428,29.5,all nodes
14977,29.75,node 0
23673,29.75,all nodes
4994,29.75,node 1
23673,29.75,all nodes
1910,29.75,node 2
23673,29.75,all nodes
1138,29.75,node 3
23673,29.75,all nodes
652,29.75,node 4
23673,29.75,all nodes
15065,30.0,node 0
23918,30.0,all nodes
5091,30.0,node 1
23918,30.0,all nodes
1928,30.0,node 2
23918,30.0,all nodes
1156,30.0,node 3
23918,30.0,all nodes
675,30.0,node 4
23918,30.0,all nodes
15172,30.25,node 0
24163,30.25,all nodes
5095,30.25,node 1
24163,30.25,all nodes
1947,30.25,node 2
24163,30.25,all nodes
1216,30.25,node 3
24163,30.25,all nodes
731,30.25,node 4
24163,30.25,all nodes
15246,30.5,node 0
24408,30.5,all nodes
5193,30.5,node 1
24408,30.5,all nodes
1947,30.5,node 2
24408,30.5,all nodes
1258,30.5,node 3
24408,30.5,all nodes
763,30.5,node 4
24408,30.5,all nodes
15338,30.75,node 0
24658,30.75,all nodes
5206,30.75,node 1
24658,30.75,all nodes
1965,30.75,node 2
24658,30.75,all nodes
1360,30.75,node 3
24658,30.75,all nodes
786,30.75,node 4
24658,30.75,all nodes
15403,31.0,node 0
24903,31.0,all nodes
5304,31.0,node 1
24903,31.0,all nodes
1975,31.0,node 2
24903,31.0,all nodes
1369,31.0,node 3
24903,31.0,all nodes
851,31.0,node 4
24903,31.0,all nodes
15477,31.25,node 0
25148,31.25,all nodes
5368,31.25,node 1
25148,31.25,all nodes
1979,31.25,node 2
25148,31.25,all nodes
1471,31.25,node 3
25148,31.25,all nodes
851,31.25,node 4
25148,31.25,all nodes
15588,31.5,node 0
25393,31.5,all nodes
5405,31.5,node 1
25393,31.5,all nodes
1998,31.5,node 2
25393,31.5,all nodes
1480,31.5,node 3
25393,31.5,all nodes
920,31.5,node 4
25393,31.5,all nodes
15639,31.75,node 0
25638,31.75,all nodes
5502,31.75,node 1
25638,31.75,all nodes
1998,31.75,node 2
25638,31.75,all nodes
1577,31.75,node 3
25638,31.75,all nodes
920,31.75,node 4
25638,31.75,all nodes
15726,32.0,node 0
25883,32.0,all nodes
5512,32.0,node 1
25883,32.0,all nodes
2016,32.0,node 2
25883,32.0,all nodes
1632,32.0,node 3
25883,32.0,all nodes
994,32.0,node 4
25883,32.0,all nodes
15810,32.25,node 0
26128,32.25,all nodes
5613,32.25,node 1
26128,32.25,all nodes
2016,32.25,node 2
26128,32.25,all nodes
1688,32.25,node 3
26128,32.25,all nodes
999,32.25,node 4
26128,32.25,all nodes
15874,32.5,node 0
26373,32.5,all nodes
5623,32.5,node 1
26373,32.5,all nodes
2035,32.5,node 2
26373,32.5,all nodes
1771,32.5,node 3
26373,32.5,all nodes
1068,32.5,node 4
26373,32.5,all nodes
15962,32.75,node 0
26618,32.75,all nodes
5729,32.75,node 1
26618,32.75,all nodes
2035,32.75,node 2
26618,32.75,all nodes
1799,32.75,node 3
26618,32.75,all nodes
1091,32.75,node 4
26618,32.75,all nodes
16036,33.0,node 0
26863,33.0,all nodes
5738,33.0,node 1
26863,33.0,all nodes
2053,33.0,node 2
26863,33.0,all nodes
1910,33.0,node 3
26863,33.0,all nodes
1124,33.0,node 4
26863,33.0,all nodes
16124,33.25,node 0
27108,33.25,all nodes
5849,33.25,node 1
27108,33.25,all nodes
2072,33.25,node 2
27108,33.25,all nodes
1919,33.25,node 3
27108,33.25,all nodes
1142,33.25,node 4
27108,33.25,all nodes
16203,33.5,node 0
27353,33.5,all nodes
5905,33.5,node 1
27353,33.5,all nodes
2072,33.5,node 2
27353,33.5,all nodes
2030,33.5,node 3
27353,33.5,all nodes
1142,33.5,node 4
27353,33.5,all nodes
16318,33.75,node 0
27599,33.75,all nodes
5956,33.75,node 1
27599,33.75,all nodes
2090,33.75,node 2
27599,33.75,all nodes
2072,33.75,node 3
27599,33.75,all nodes
1161,33.75,node 4
27599,33.75,all nodes
16378,34.0,node 0
27844,34.0,all nodes
6062,34.0,node 1
27844,34.0,all nodes
2090,34.0,node 2
27844,34.0,all nodes
2150,34.0,node 3
27844,34.0,all nodes
1161,34.0,node 4
27844,34.0,all nodes
16471,34.25,node 0
28089,34.25,all nodes
6071,34.25,node 1
28089,34.25,all nodes
2109,34.25,node 2
28089,34.25,all nodes
2257,34.25,node 3
28089,34.25,all nodes
1179,34.25,node 4
28089,34.25,all nodes
16573,34.5,node 0
28338,34.5,all nodes
6178,34.5,node 1
28338,34.5,all nodes
2109,34.5,node 2
28338,34.5,all nodes
2280,34.5,node 3
28338,34.5,all nodes
1198,34.5,node 4
28338,34.5,all nodes
16628,34.75,node 0
28583,34.75,all nodes
6187,34.75,node 1
28583,34.75,all nodes
2238,34.75,node 2
28583,34.75,all nodes
2331,34.75,node 3
28583,34.75,all nodes
1198,34.75,node 4
28583,34.75,all nodes
16711,35.0,node 0
28829,35.0,all nodes
6293,35.0,node 1
28829,35.0,all nodes
2238,35.0,node 2
28829,35.0,all nodes
2386,35.0,node 3
28829,35.0,all nodes
1198,35.0,node 4
28829,35.0,all nodes
16781,35.25,node 0
29074,35.25,all nodes
6302,35.25,node 1
29074,35.25,all nodes
2368,35.25,node 2
